Client_MAC,Rssi0,Rssi1,Connection_Time,EpocTime
A4:77:33:F9:1D:EC,-79,-79,17880,1476577320
A4:77:33:F9:1D:EC,-79,-78,17940,1476577380
A4:77:33:F9:1D:EC,-78,-78,18000,1476577440
A4:77:33:F9:1D:EC,-78,-78,18063,1476577503
A4:77:33:F9:1D:EC,-79,-78,18123,1476577563
A4:77:33:F9:1D:EC,-80,-77,18183,1476577623
A4:77:33:F9:1D:EC,-74,-73,18243,1476577683
A4:77:33:F9:1D:EC,-79,-78,18303,1476577743
A4:77:33:F9:1D:EC,-78,-77,18363,1476577803
A4:77:33:F9:1D:EC,-80,-79,18423,1476577863
A4:77:33:F9:1D:EC,-74,-76,18483,1476577923
A4:77:33:F9:1D:EC,-79,-78,18543,1476577983
A4:77:33:F9:1D:EC,-82,-80,18606,1476578046
A4:77:33:F9:1D:EC,-79,-78,18666,1476578106
A4:77:33:F9:1D:EC,-79,-78,18726,1476578166
A4:77:33:F9:1D:EC,-80,-77,18786,1476578226
A4:77:33:F9:1D:EC,-78,-78,18846,1476578286
A4:77:33:F9:1D:EC,-79,-78,18909,1476578349
A4:77:33:F9:1D:EC,-81,-78,18969,1476578409
A4:77:33:F9:1D:EC,-78,-77,19029,1476578469
A4:77:33:F9:1D:EC,-78,-78,19089,1476578529
A4:77:33:F9:1D:EC,-77,-78,19149,1476578589
A4:77:33:F9:1D:EC,-74,-73,19245,1476578685
A4:77:33:F9:1D:EC,-78,-78,19305,1476578745
A4:77:33:F9:1D:EC,-82,-77,19365,1476578805
A4:77:33:F9:1D:EC,-78,-78,19425,1476578865
A4:77:33:F9:1D:EC,-80,-77,19485,1476578925
A4:77:33:F9:1D:EC,-80,-78,19548,1476578989
A4:77:33:F9:1D:EC,-81,-77,19608,1476579049
A4:77:33:F9:1D:EC,-78,-77,19668,1476579109
A4:77:33:F9:1D:EC,-80,-78,19728,1476579169
A4:77:33:F9:1D:EC,-80,-78,19788,1476579229
A4:77:33:F9:1D:EC,-79,-78,19851,1476579292
A4:77:33:F9:1D:EC,-79,-77,19911,1476579352
A4:77:33:F9:1D:EC,-80,-79,19971,1476579412
A4:77:33:F9:1D:EC,-81,-78,20032,1476579472
A4:77:33:F9:1D:EC,-79,-77,20092,1476579532
A4:77:33:F9:1D:EC,-79,-78,20152,1476579592
A4:77:33:F9:1D:EC,-80,-78,20212,1476579652
A4:77:33:F9:1D:EC,-79,-78,20272,1476579712
A4:77:33:F9:1D:EC,-79,-78,20332,1476579772
A4:77:33:F9:1D:EC,-79,-78,20395,1476579835
A4:77:33:F9:1D:EC,-80,-77,20455,1476579895
A4:77:33:F9:1D:EC,-82,-78,20515,1476579955
A4:77:33:F9:1D:EC,-83,-79,20575,1476580015
A4:77:33:F9:1D:EC,-81,-79,20635,1476580075
A4:77:33:F9:1D:EC,-82,-79,20698,1476580138
A4:77:33:F9:1D:EC,-79,-77,20758,1476580198
A4:77:33:F9:1D:EC,-78,-78,20818,1476580258
A4:77:33:F9:1D:EC,-78,-77,20878,1476580318
A4:77:33:F9:1D:EC,-81,-77,20938,1476580378
A4:77:33:F9:1D:EC,-81,-78,21001,1476580441
A4:77:33:F9:1D:EC,-81,-77,21061,1476580501
A4:77:33:F9:1D:EC,-80,-77,21121,1476580561
A4:77:33:F9:1D:EC,-81,-78,21181,1476580621
A4:77:33:F9:1D:EC,-66,-69,21241,1476580681
A4:77:33:F9:1D:EC,-81,-77,21335,1476580775
A4:77:33:F9:1D:EC,-80,-78,21395,1476580835
A4:77:33:F9:1D:EC,-81,-78,21455,1476580895
A4:77:33:F9:1D:EC,-81,-78,21515,1476580955
A4:77:33:F9:1D:EC,-80,-77,21575,1476581015
A4:77:33:F9:1D:EC,-82,-78,21638,1476581078
A4:77:33:F9:1D:EC,-78,-77,21698,1476581138
A4:77:33:F9:1D:EC,-80,-78,21758,1476581198
A4:77:33:F9:1D:EC,-81,-77,21818,1476581258
A4:77:33:F9:1D:EC,-81,-77,21878,1476581318
A4:77:33:F9:1D:EC,-80,-78,21938,1476581378
A4:77:33:F9:1D:EC,-81,-77,21998,1476581438
A4:77:33:F9:1D:EC,-81,-77,22058,1476581498
A4:77:33:F9:1D:EC,-79,-78,22118,1476581558
A4:77:33:F9:1D:EC,-79,-77,22181,1476581621
A4:77:33:F9:1D:EC,-80,-78,22241,1476581681
A4:77:33:F9:1D:EC,-79,-77,22301,1476581741
A4:77:33:F9:1D:EC,-79,-77,22361,1476581801
A4:77:33:F9:1D:EC,-78,-77,22421,1476581861
A4:77:33:F9:1D:EC,-79,-78,22484,1476581924
A4:77:33:F9:1D:EC,-77,-77,22544,1476581984
A4:77:33:F9:1D:EC,-80,-78,22604,1476582044
A4:77:33:F9:1D:EC,-80,-78,22664,1476582104
A4:77:33:F9:1D:EC,-82,-78,22724,1476582164
A4:77:33:F9:1D:EC,-82,-78,22829,1476582269
A4:77:33:F9:1D:EC,-79,-77,22889,1476582329
A4:77:33:F9:1D:EC,-81,-77,22949,1476582389
A4:77:33:F9:1D:EC,-82,-77,23009,1476582449
A4:77:33:F9:1D:EC,-81,-77,23069,1476582509
A4:77:33:F9:1D:EC,-81,-78,23132,1476582572
A4:77:33:F9:1D:EC,-80,-78,23192,1476582632
A4:77:33:F9:1D:EC,-82,-77,23252,1476582692
A4:77:33:F9:1D:EC,-80,-77,23312,1476582752
A4:77:33:F9:1D:EC,-81,-77,23372,1476582812
A4:77:33:F9:1D:EC,-79,-78,23435,1476582875
A4:77:33:F9:1D:EC,-79,-78,23495,1476582935
A4:77:33:F9:1D:EC,-79,-77,23555,1476582995
A4:77:33:F9:1D:EC,-81,-78,23615,1476583055
A4:77:33:F9:1D:EC,-81,-78,23675,1476583115
A4:77:33:F9:1D:EC,-82,-78,23735,1476583175
A4:77:33:F9:1D:EC,-81,-80,23795,1476583235
A4:77:33:F9:1D:EC,-82,-78,23855,1476583295
A4:77:33:F9:1D:EC,-81,-77,23915,1476583355
A4:77:33:F9:1D:EC,-81,-78,23978,1476583418
A4:77:33:F9:1D:EC,-81,-78,24038,1476583478
A4:77:33:F9:1D:EC,-81,-78,24098,1476583538
A4:77:33:F9:1D:EC,-79,-77,24158,1476583598
A4:77:33:F9:1D:EC,-79,-78,24218,1476583658
A4:77:33:F9:1D:EC,-80,-77,24281,1476583721
A4:77:33:F9:1D:EC,-78,-78,24341,1476583781
A4:77:33:F9:1D:EC,-78,-77,24401,1476583841
A4:77:33:F9:1D:EC,-78,-78,24461,1476583901
A4:77:33:F9:1D:EC,-79,-77,24521,1476583961
A4:77:33:F9:1D:EC,-81,-77,24620,1476584060
A4:77:33:F9:1D:EC,-84,-78,24680,1476584120
A4:77:33:F9:1D:EC,-82,-77,24740,1476584180
A4:77:33:F9:1D:EC,-81,-78,24800,1476584240
A4:77:33:F9:1D:EC,-82,-78,24860,1476584300
A4:77:33:F9:1D:EC,-81,-78,24923,1476584363
A4:77:33:F9:1D:EC,-80,-77,24983,1476584423
A4:77:33:F9:1D:EC,-82,-78,25043,1476584483
A4:77:33:F9:1D:EC,-79,-77,25103,1476584543
A4:77:33:F9:1D:EC,-80,-78,25163,1476584603
A4:77:33:F9:1D:EC,-81,-78,25226,1476584666
A4:77:33:F9:1D:EC,-82,-77,25286,1476584726
A4:77:33:F9:1D:EC,-80,-78,25346,1476584786
A4:77:33:F9:1D:EC,-81,-78,25406,1476584846
A4:77:33:F9:1D:EC,-80,-78,25466,1476584906
A4:77:33:F9:1D:EC,-80,-78,25526,1476584966
A4:77:33:F9:1D:EC,-79,-78,25586,1476585026
A4:77:33:F9:1D:EC,-79,-78,25646,1476585086
A4:77:33:F9:1D:EC,-79,-78,25706,1476585146
A4:77:33:F9:1D:EC,-81,-78,25769,1476585209
A4:77:33:F9:1D:EC,-82,-78,25829,1476585269
A4:77:33:F9:1D:EC,-79,-78,25889,1476585329
A4:77:33:F9:1D:EC,-80,-78,25949,1476585389
A4:77:33:F9:1D:EC,-80,-77,26009,1476585449
A4:77:33:F9:1D:EC,-81,-78,26072,1476585512
A4:77:33:F9:1D:EC,-83,-78,26132,1476585572
A4:77:33:F9:1D:EC,-82,-79,26192,1476585632
A4:77:33:F9:1D:EC,-83,-79,26252,1476585692
A4:77:33:F9:1D:EC,-82,-78,26312,1476585752
A4:77:33:F9:1D:EC,-81,-78,26376,1476585816
A4:77:33:F9:1D:EC,-79,-78,26436,1476585876
A4:77:33:F9:1D:EC,-80,-78,26496,1476585936
A4:77:33:F9:1D:EC,-81,-78,26556,1476585996
A4:77:33:F9:1D:EC,-81,-79,26616,1476586056
A4:77:33:F9:1D:EC,-79,-78,26679,1476586119
A4:77:33:F9:1D:EC,-79,-78,26739,1476586179
A4:77:33:F9:1D:EC,-78,-78,26799,1476586239
A4:77:33:F9:1D:EC,-79,-78,26859,1476586299
A4:77:33:F9:1D:EC,-79,-78,26919,1476586359
A4:77:33:F9:1D:EC,-79,-78,27011,1476586452
A4:77:33:F9:1D:EC,-82,-80,27072,1476586512
A4:77:33:F9:1D:EC,-81,-78,27132,1476586572
A4:77:33:F9:1D:EC,-79,-79,27192,1476586632
A4:77:33:F9:1D:EC,-79,-79,27252,1476586692
A4:77:33:F9:1D:EC,-80,-78,27312,1476586752
A4:77:33:F9:1D:EC,-80,-78,27372,1476586812
A4:77:33:F9:1D:EC,-78,-77,27432,1476586872
A4:77:33:F9:1D:EC,-79,-78,27492,1476586932
A4:77:33:F9:1D:EC,-79,-78,27555,1476586995
A4:77:33:F9:1D:EC,-79,-78,27615,1476587055
A4:77:33:F9:1D:EC,-80,-79,27675,1476587115
A4:77:33:F9:1D:EC,-79,-78,27735,1476587175
A4:77:33:F9:1D:EC,-79,-79,27795,1476587235
