Client_MAC,Rssi0,Rssi1,Connection_Time,EpocTime
AC:CF:85:28:94:E2,-67,-81,1009,1476488627
54:60:09:2B:81:08,-69,-78,11326,1476488627
54:60:09:F4:21:4A,-75,-75,11325,1476488627
A4:77:33:F8:A2:00,-40,-57,11322,1476488627
E6:71:85:62:06:38,-61,-65,6696,1476488690
E6:71:85:62:06:70,-61,-65,6940,1476488690
AC:CF:85:28:94:E2,-67,-81,1072,1476488690
54:60:09:2B:81:08,-72,-77,11389,1476488690
54:60:09:F4:21:4A,-72,-73,11388,1476488690
A4:77:33:F8:A2:00,-40,-57,11385,1476488690
E6:71:85:62:06:38,-60,-64,6756,1476488750
E6:71:85:62:06:70,-63,-67,7000,1476488750
AC:CF:85:28:94:E2,-68,-82,1132,1476488750
54:60:09:2B:81:08,-66,-76,11449,1476488750
54:60:09:F4:21:4A,-71,-71,11448,1476488750
A4:77:33:F8:A2:00,-40,-57,11445,1476488750
E6:71:85:62:06:38,-61,-65,6816,1476488810
E6:71:85:62:06:70,-64,-67,7060,1476488810
AC:CF:85:28:94:E2,-67,-81,1192,1476488810
54:60:09:2B:81:08,-67,-76,11509,1476488810
54:60:09:F4:21:4A,-71,-72,11508,1476488810
A4:77:33:F8:A2:00,-40,-57,11505,1476488810
E6:71:85:62:06:38,-60,-64,6876,1476488870
E6:71:85:62:06:70,-61,-65,7120,1476488870
AC:CF:85:28:94:E2,-67,-82,1252,1476488870
54:60:09:2B:81:08,-68,-78,11569,1476488870
54:60:09:F4:21:4A,-78,-80,11568,1476488870
A4:77:33:F8:A2:00,-40,-57,11565,1476488870
E6:71:85:62:06:38,-62,-65,6936,1476488930
E6:71:85:62:06:70,-61,-65,7180,1476488930
AC:CF:85:28:94:E2,-67,-81,1312,1476488930
54:60:09:2B:81:08,-65,-75,11629,1476488930
54:60:09:F4:21:4A,-78,-80,11628,1476488930
A4:77:33:F8:A2:00,-41,-57,11625,1476488930
E6:71:85:62:06:38,-62,-66,7000,1476488993
E6:71:85:62:06:70,-64,-67,7244,1476488993
AC:CF:85:28:94:E2,-66,-77,1376,1476488993
54:60:09:2B:81:08,-68,-77,11693,1476488993
54:60:09:F4:21:4A,-69,-69,11692,1476488993
A4:77:33:F8:A2:00,-41,-57,11689,1476488993
E6:71:85:62:06:38,-62,-66,7060,1476489053
E6:71:85:62:06:70,-63,-67,7304,1476489053
AC:CF:85:28:94:E2,-68,-77,1436,1476489053
54:60:09:2B:81:08,-67,-77,11753,1476489053
54:60:09:F4:21:4A,-72,-71,11752,1476489053
A4:77:33:F8:A2:00,-41,-57,11749,1476489053
E6:71:85:62:06:38,-61,-66,7120,1476489113
E6:71:85:62:06:70,-64,-68,7364,1476489113
AC:CF:85:28:94:E2,-68,-77,1496,1476489113
54:60:09:2B:81:08,-67,-77,11813,1476489113
54:60:09:F4:21:4A,-70,-69,11812,1476489113
A4:77:33:F8:A2:00,-41,-57,11809,1476489113
E6:71:85:62:06:38,-62,-66,7180,1476489173
E6:71:85:62:06:70,-63,-66,7424,1476489173
AC:CF:85:28:94:E2,-67,-77,1556,1476489173
54:60:09:2B:81:08,-66,-76,11873,1476489173
54:60:09:F4:21:4A,-71,-70,11872,1476489173
A4:77:33:F8:A2:00,-41,-57,11869,1476489173
E6:71:85:62:06:38,-62,-66,7240,1476489233
E6:71:85:62:06:70,-62,-66,7484,1476489233
AC:CF:85:28:94:E2,-66,-72,1616,1476489233
54:60:09:2B:81:08,-68,-77,11933,1476489233
54:60:09:F4:21:4A,-71,-71,11932,1476489233
A4:77:33:F8:A2:00,-41,-57,11929,1476489233
E6:71:85:62:06:38,-62,-66,7303,1476489296
E6:71:85:62:06:70,-62,-66,7547,1476489296
AC:CF:85:28:94:E2,-67,-72,1679,1476489296
54:60:09:2B:81:08,-67,-76,11996,1476489296
54:60:09:F4:21:4A,-72,-72,11995,1476489296
A4:77:33:F8:A2:00,-41,-57,11992,1476489296
E6:71:85:62:06:38,-62,-66,7363,1476489356
E6:71:85:62:06:70,-62,-65,7607,1476489356
AC:CF:85:28:94:E2,-67,-72,1739,1476489356
54:60:09:2B:81:08,-68,-77,12056,1476489356
54:60:09:F4:21:4A,-71,-70,12055,1476489356
A4:77:33:F8:A2:00,-41,-57,12052,1476489356
E6:71:85:62:06:38,-62,-66,7423,1476489416
E6:71:85:62:06:70,-64,-68,7667,1476489416
AC:CF:85:28:94:E2,-72,-77,1799,1476489416
54:60:09:2B:81:08,-66,-77,12116,1476489416
54:60:09:F4:21:4A,-69,-69,12115,1476489416
A4:77:33:F8:A2:00,-40,-57,12112,1476489416
E6:71:85:62:06:38,-62,-66,7483,1476489476
E6:71:85:62:06:70,-61,-66,7727,1476489476
AC:CF:85:28:94:E2,-71,-72,1859,1476489476
54:60:09:2B:81:08,-66,-75,12176,1476489476
54:60:09:F4:21:4A,-69,-68,12175,1476489476
A4:77:33:F8:A2:00,-41,-57,12172,1476489476
E6:71:85:62:06:38,-62,-66,7543,1476489536
E6:71:85:62:06:70,-61,-65,7787,1476489536
AC:CF:85:28:94:E2,-72,-72,1919,1476489536
54:60:09:2B:81:08,-68,-77,12236,1476489536
54:60:09:F4:21:4A,-79,-82,12235,1476489536
A4:77:33:F8:A2:00,-40,-57,12232,1476489536
E6:71:85:62:06:38,-61,-66,7636,1476489630
E6:71:85:62:06:70,-63,-67,7880,1476489630
AC:CF:85:28:94:E2,-71,-72,2012,1476489630
54:60:09:2B:81:08,-68,-76,12329,1476489630
54:60:09:F4:21:4A,-72,-72,12328,1476489630
A4:77:33:F8:A2:00,-40,-57,12325,1476489630
E6:71:85:62:06:38,-62,-66,7696,1476489690
E6:71:85:62:06:70,-63,-67,7940,1476489690
AC:CF:85:28:94:E2,-71,-72,2072,1476489690
54:60:09:2B:81:08,-69,-76,12389,1476489690
54:60:09:F4:21:4A,-74,-75,12388,1476489690
A4:77:33:F8:A2:00,-40,-57,12385,1476489690
E6:71:85:62:06:38,-62,-66,7756,1476489750
E6:71:85:62:06:70,-64,-67,8000,1476489750
AC:CF:85:28:94:E2,-70,-70,2132,1476489750
54:60:09:2B:81:08,-68,-75,12449,1476489750
54:60:09:F4:21:4A,-76,-77,12448,1476489750
A4:77:33:F8:A2:00,-40,-57,12445,1476489750
E6:71:85:62:06:38,-62,-66,7816,1476489810
E6:71:85:62:06:70,-61,-65,8060,1476489810
AC:CF:85:28:94:E2,-68,-68,2192,1476489810
54:60:09:2B:81:08,-70,-78,12509,1476489810
54:60:09:F4:21:4A,-75,-75,12508,1476489810
A4:77:33:F8:A2:00,-40,-57,12505,1476489810
E6:71:85:62:06:38,-62,-66,7876,1476489870
E6:71:85:62:06:70,-63,-68,8120,1476489870
AC:CF:85:28:94:E2,-73,-75,2252,1476489870
54:60:09:2B:81:08,-67,-75,12569,1476489870
54:60:09:F4:21:4A,-71,-72,12568,1476489870
A4:77:33:F8:A2:00,-40,-57,12565,1476489870
E6:71:85:62:06:38,-62,-66,7936,1476489930
E6:71:85:62:06:70,-63,-67,8180,1476489930
AC:CF:85:28:94:E2,-73,-74,2312,1476489930
54:60:09:2B:81:08,-70,-77,12629,1476489930
54:60:09:F4:21:4A,-70,-70,12628,1476489930
A4:77:33:F8:A2:00,-41,-57,12625,1476489930
E6:71:85:62:06:38,-63,-66,7996,1476489990
E6:71:85:62:06:70,-62,-66,8240,1476489990
AC:CF:85:28:94:E2,-70,-72,2372,1476489990
54:60:09:2B:81:08,-67,-76,12689,1476489990
54:60:09:F4:21:4A,-72,-72,12688,1476489990
A4:77:33:F8:A2:00,-41,-57,12685,1476489990
E6:71:85:62:06:38,-63,-66,8056,1476490050
E6:71:85:62:06:70,-62,-66,8300,1476490050
AC:CF:85:28:94:E2,-70,-76,2432,1476490050
54:60:09:2B:81:08,-71,-77,12749,1476490050
54:60:09:F4:21:4A,-78,-80,12748,1476490050
A4:77:33:F8:A2:00,-41,-57,12745,1476490050
E6:71:85:62:06:38,-59,-62,8116,1476490110
E6:71:85:62:06:70,-63,-67,8360,1476490110
AC:CF:85:28:94:E2,-66,-71,2492,1476490110
54:60:09:2B:81:08,-69,-77,12809,1476490110
54:60:09:F4:21:4A,-71,-72,12808,1476490110
A4:77:33:F8:A2:00,-41,-57,12805,1476490110
E6:71:85:62:06:38,-57,-60,8210,1476490203
E6:71:85:62:06:70,-63,-68,8454,1476490203
AC:CF:85:28:94:E2,-63,-70,2586,1476490203
54:60:09:2B:81:08,-69,-77,12903,1476490203
54:60:09:F4:21:4A,-71,-72,12902,1476490203
A4:77:33:F8:A2:00,-41,-57,12899,1476490203
E6:71:85:62:06:38,-59,-61,8270,1476490263
E6:71:85:62:06:70,-63,-67,8514,1476490263
AC:CF:85:28:94:E2,-64,-71,2646,1476490263
54:60:09:2B:81:08,-73,-78,12963,1476490263
54:60:09:F4:21:4A,-73,-73,12962,1476490263
A4:77:33:F8:A2:00,-41,-57,12959,1476490263
E6:71:85:62:06:38,-60,-63,8330,1476490323
E6:71:85:62:06:70,-61,-66,8574,1476490323
AC:CF:85:28:94:E2,-63,-69,2706,1476490323
54:60:09:2B:81:08,-66,-76,13023,1476490323
54:60:09:F4:21:4A,-73,-73,13022,1476490323
A4:77:33:F8:A2:00,-41,-57,13019,1476490323
E6:71:85:62:06:38,-57,-60,8390,1476490383
E6:71:85:62:06:70,-63,-68,8634,1476490383
AC:CF:85:28:94:E2,-65,-72,2766,1476490383
54:60:09:2B:81:08,-72,-77,13083,1476490383
54:60:09:F4:21:4A,-80,-81,13082,1476490383
A4:77:33:F8:A2:00,-41,-57,13079,1476490383
E6:71:85:62:06:38,-62,-64,8450,1476490443
E6:71:85:62:06:70,-62,-66,8694,1476490443
AC:CF:85:28:94:E2,-64,-71,2826,1476490443
54:60:09:2B:81:08,-67,-75,13143,1476490443
54:60:09:F4:21:4A,-73,-73,13142,1476490443
A4:77:33:F8:A2:00,-40,-57,13139,1476490443
Client_MAC,Rssi0,Rssi1,Connection_Time,EpocTime
E6:71:85:62:06:38,-58,-62,26082,1476508075
E6:71:85:62:06:70,-63,-67,26326,1476508075
AC:CF:85:28:94:E2,-63,-72,20458,1476508075
54:60:09:2B:81:08,-70,-77,30775,1476508075
54:60:09:F4:21:4A,-77,-78,30774,1476508075
A4:77:33:F8:A2:00,-41,-57,30771,1476508075
E6:71:85:62:06:38,-56,-60,26142,1476508135
E6:71:85:62:06:70,-62,-66,26386,1476508135
AC:CF:85:28:94:E2,-64,-72,20518,1476508135
54:60:09:2B:81:08,-72,-77,30835,1476508135
54:60:09:F4:21:4A,-73,-73,30834,1476508135
A4:77:33:F8:A2:00,-41,-57,30831,1476508135
E6:71:85:62:06:38,-59,-63,26202,1476508195
E6:71:85:62:06:70,-61,-66,26446,1476508195
AC:CF:85:28:94:E2,-64,-72,20578,1476508195
54:60:09:2B:81:08,-69,-77,30895,1476508195
54:60:09:F4:21:4A,-77,-79,30894,1476508195
A4:77:33:F8:A2:00,-41,-57,30891,1476508195
E6:71:85:62:06:38,-57,-61,26262,1476508255
E6:71:85:62:06:70,-61,-65,26506,1476508255
AC:CF:85:28:94:E2,-63,-71,20638,1476508255
54:60:09:2B:81:08,-72,-77,30955,1476508255
54:60:09:F4:21:4A,-73,-74,30954,1476508255
A4:77:33:F8:A2:00,-41,-57,30951,1476508255
E6:71:85:62:06:38,-60,-64,26322,1476508315
E6:71:85:62:06:70,-63,-67,26566,1476508315
AC:CF:85:28:94:E2,-61,-70,20698,1476508315
54:60:09:2B:81:08,-69,-77,31015,1476508315
54:60:09:F4:21:4A,-75,-75,31014,1476508315
A4:77:33:F8:A2:00,-40,-57,31011,1476508315
E6:71:85:62:06:38,-58,-62,26385,1476508378
E6:71:85:62:06:70,-64,-68,26629,1476508378
AC:CF:85:28:94:E2,-61,-70,20761,1476508378
54:60:09:2B:81:08,-72,-77,31078,1476508378
54:60:09:F4:21:4A,-80,-81,31077,1476508378
A4:77:33:F8:A2:00,-41,-57,31074,1476508378
E6:71:85:62:06:38,-60,-64,26445,1476508438
E6:71:85:62:06:70,-64,-68,26689,1476508438
AC:CF:85:28:94:E2,-63,-72,20821,1476508438
54:60:09:2B:81:08,-69,-77,31138,1476508438
54:60:09:F4:21:4A,-72,-73,31137,1476508438
A4:77:33:F8:A2:00,-41,-57,31134,1476508438
E6:71:85:62:06:38,-56,-60,26505,1476508498
E6:71:85:62:06:70,-63,-67,26749,1476508498
AC:CF:85:28:94:E2,-63,-72,20881,1476508498
54:60:09:2B:81:08,-73,-77,31198,1476508498
54:60:09:F4:21:4A,-76,-77,31197,1476508498
A4:77:33:F8:A2:00,-41,-57,31194,1476508498
E6:71:85:62:06:38,-60,-64,26565,1476508558
E6:71:85:62:06:70,-63,-67,26809,1476508558
AC:CF:85:28:94:E2,-62,-71,20941,1476508558
54:60:09:2B:81:08,-69,-77,31258,1476508558
54:60:09:F4:21:4A,-72,-73,31257,1476508558
A4:77:33:F8:A2:00,-41,-57,31254,1476508558
E6:71:85:62:06:38,-60,-64,26625,1476508618
E6:71:85:62:06:70,-64,-68,26869,1476508618
AC:CF:85:28:94:E2,-62,-71,21001,1476508618
54:60:09:2B:81:08,-67,-76,31318,1476508618
54:60:09:F4:21:4A,-74,-74,31317,1476508618
A4:77:33:F8:A2:00,-41,-57,31314,1476508618
E6:71:85:62:06:38,-60,-64,26688,1476508681
E6:71:85:62:06:70,-61,-66,26932,1476508681
AC:CF:85:28:94:E2,-61,-71,21064,1476508681
54:60:09:2B:81:08,-68,-77,31381,1476508681
54:60:09:F4:21:4A,-79,-81,31380,1476508681
A4:77:33:F8:A2:00,-41,-57,31377,1476508681
E6:71:85:62:06:38,-60,-64,26748,1476508741
E6:71:85:62:06:70,-64,-68,26992,1476508741
AC:CF:85:28:94:E2,-61,-70,21124,1476508741
54:60:09:2B:81:08,-73,-77,31441,1476508741
54:60:09:F4:21:4A,-71,-71,31440,1476508741
A4:77:33:F8:A2:00,-41,-57,31437,1476508741
E6:71:85:62:06:38,-60,-64,26808,1476508801
E6:71:85:62:06:70,-63,-67,27052,1476508801
AC:CF:85:28:94:E2,-62,-72,21184,1476508801
54:60:09:2B:81:08,-68,-77,31501,1476508801
54:60:09:F4:21:4A,-74,-75,31500,1476508801
A4:77:33:F8:A2:00,-41,-57,31497,1476508801
E6:71:85:62:06:38,-59,-63,26868,1476508861
E6:71:85:62:06:70,-63,-67,27112,1476508861
AC:CF:85:28:94:E2,-62,-71,21244,1476508861
54:60:09:2B:81:08,-65,-75,31561,1476508861
54:60:09:F4:21:4A,-74,-75,31560,1476508861
A4:77:33:F8:A2:00,-41,-57,31557,1476508861
E6:71:85:62:06:38,-59,-63,26928,1476508921
E6:71:85:62:06:70,-63,-67,27172,1476508921
AC:CF:85:28:94:E2,-63,-72,21304,1476508921
54:60:09:2B:81:08,-67,-76,31621,1476508921
54:60:09:F4:21:4A,-73,-73,31620,1476508921
A4:77:33:F8:A2:00,-41,-57,31617,1476508921
E6:71:85:62:06:38,-61,-65,26991,1476508984
E6:71:85:62:06:70,-63,-67,27235,1476508984
AC:CF:85:28:94:E2,-62,-71,21367,1476508984
54:60:09:2B:81:08,-73,-77,31684,1476508984
54:60:09:F4:21:4A,-79,-80,31683,1476508984
A4:77:33:F8:A2:00,-41,-57,31680,1476508984
E6:71:85:62:06:38,-56,-60,27051,1476509044
E6:71:85:62:06:70,-63,-67,27295,1476509044
AC:CF:85:28:94:E2,-62,-71,21427,1476509044
54:60:09:2B:81:08,-66,-75,31744,1476509044
54:60:09:F4:21:4A,-73,-74,31743,1476509044
A4:77:33:F8:A2:00,-41,-57,31740,1476509044
E6:71:85:62:06:38,-60,-64,27111,1476509104
E6:71:85:62:06:70,-62,-66,27355,1476509104
AC:CF:85:28:94:E2,-61,-70,21487,1476509104
54:60:09:2B:81:08,-67,-77,31804,1476509104
54:60:09:F4:21:4A,-69,-69,31803,1476509104
A4:77:33:F8:A2:00,-41,-57,31800,1476509104
E6:71:85:62:06:38,-57,-61,27171,1476509164
E6:71:85:62:06:70,-63,-67,27415,1476509164
AC:CF:85:28:94:E2,-62,-71,21547,1476509164
54:60:09:2B:81:08,-68,-77,31864,1476509164
54:60:09:F4:21:4A,-73,-74,31863,1476509164
A4:77:33:F8:A2:00,-41,-57,31860,1476509164
E6:71:85:62:06:38,-60,-64,27231,1476509224
E6:71:85:62:06:70,-63,-68,27475,1476509224
AC:CF:85:28:94:E2,-64,-72,21607,1476509224
54:60:09:2B:81:08,-68,-77,31924,1476509224
54:60:09:F4:21:4A,-72,-73,31923,1476509224
A4:77:33:F8:A2:00,-41,-57,31920,1476509224
E6:71:85:62:06:38,-60,-64,27294,1476509287
E6:71:85:62:06:70,-60,-64,27538,1476509287
AC:CF:85:28:94:E2,-63,-71,21670,1476509287
54:60:09:2B:81:08,-68,-76,31987,1476509287
54:60:09:F4:21:4A,-79,-81,31986,1476509287
A4:77:33:F8:A2:00,-41,-57,31983,1476509287
E6:71:85:62:06:38,-57,-61,27354,1476509347
E6:71:85:62:06:70,-62,-66,27598,1476509347
AC:CF:85:28:94:E2,-64,-72,21730,1476509347
54:60:09:2B:81:08,-69,-77,32047,1476509347
54:60:09:F4:21:4A,-70,-70,32046,1476509347
A4:77:33:F8:A2:00,-41,-57,32043,1476509347
E6:71:85:62:06:38,-56,-60,27414,1476509407
E6:71:85:62:06:70,-63,-67,27658,1476509407
AC:CF:85:28:94:E2,-62,-71,21790,1476509407
54:60:09:2B:81:08,-67,-76,32107,1476509407
54:60:09:F4:21:4A,-69,-69,32106,1476509407
A4:77:33:F8:A2:00,-41,-57,32103,1476509407
E6:71:85:62:06:38,-60,-64,27474,1476509467
E6:71:85:62:06:70,-63,-68,27718,1476509467
AC:CF:85:28:94:E2,-64,-72,21850,1476509467
54:60:09:2B:81:08,-67,-76,32167,1476509467
54:60:09:F4:21:4A,-69,-68,32166,1476509467
A4:77:33:F8:A2:00,-41,-57,32163,1476509467
E6:71:85:62:06:38,-60,-64,27534,1476509527
E6:71:85:62:06:70,-64,-68,27778,1476509527
AC:CF:85:28:94:E2,-64,-72,21910,1476509527
54:60:09:2B:81:08,-72,-77,32227,1476509527
54:60:09:F4:21:4A,-70,-70,32226,1476509527
A4:77:33:F8:A2:00,-41,-57,32223,1476509527
E6:71:85:62:06:38,-60,-64,27594,1476509587
E6:71:85:62:06:70,-63,-68,27838,1476509587
AC:CF:85:28:94:E2,-63,-71,21970,1476509587
54:60:09:2B:81:08,-68,-76,32287,1476509587
54:60:09:F4:21:4A,-69,-68,32286,1476509587
A4:77:33:F8:A2:00,-41,-57,32283,1476509587
E6:71:85:62:06:38,-59,-63,27654,1476509647
E6:71:85:62:06:70,-62,-66,27898,1476509647
AC:CF:85:28:94:E2,-63,-72,22030,1476509647
54:60:09:2B:81:08,-69,-77,32347,1476509647
54:60:09:F4:21:4A,-69,-69,32346,1476509647
A4:77:33:F8:A2:00,-41,-57,32343,1476509647
E6:71:85:62:06:38,-58,-62,27714,1476509707
E6:71:85:62:06:70,-62,-66,27958,1476509707
AC:CF:85:28:94:E2,-64,-72,22090,1476509707
54:60:09:2B:81:08,-67,-75,32407,1476509707
54:60:09:F4:21:4A,-76,-77,32406,1476509707
A4:77:33:F8:A2:00,-41,-57,32403,1476509707
E6:71:85:62:06:38,-60,-64,27774,1476509767
E6:71:85:62:06:70,-61,-65,28018,1476509767
AC:CF:85:28:94:E2,-63,-71,22150,1476509767
54:60:09:2B:81:08,-69,-76,32467,1476509767
54:60:09:F4:21:4A,-79,-81,32466,1476509767
A4:77:33:F8:A2:00,-41,-57,32463,1476509767
E6:71:85:62:06:38,-60,-64,27837,1476509830
E6:71:85:62:06:70,-61,-65,28081,1476509830
AC:CF:85:28:94:E2,-62,-70,22213,1476509830
54:60:09:2B:81:08,-70,-77,32530,1476509830
54:60:09:F4:21:4A,-79,-81,32529,1476509830
A4:77:33:F8:A2:00,-42,-57,32526,1476509830
E6:71:85:62:06:38,-60,-64,27897,1476509890
E6:71:85:62:06:70,-61,-65,28141,1476509890
AC:CF:85:28:94:E2,-63,-71,22273,1476509890
54:60:09:2B:81:08,-67,-77,32590,1476509890
54:60:09:F4:21:4A,-79,-80,32589,1476509890
A4:77:33:F8:A2:00,-41,-57,32586,1476509890
E6:71:85:62:06:38,-60,-64,27957,1476509950
E6:71:85:62:06:70,-61,-65,28201,1476509950
AC:CF:85:28:94:E2,-64,-72,22333,1476509950
54:60:09:2B:81:08,-69,-77,32650,1476509950
54:60:09:F4:21:4A,-75,-75,32649,1476509950
A4:77:33:F8:A2:00,-41,-57,32646,1476509950
E6:71:85:62:06:38,-59,-63,28017,1476510010
E6:71:85:62:06:70,-63,-67,28261,1476510010
AC:CF:85:28:94:E2,-64,-72,22393,1476510010
54:60:09:2B:81:08,-68,-77,32710,1476510010
54:60:09:F4:21:4A,-72,-73,32709,1476510010
A4:77:33:F8:A2:00,-42,-57,32706,1476510010
E6:71:85:62:06:38,-60,-64,28077,1476510070
E6:71:85:62:06:70,-62,-67,28321,1476510070
AC:CF:85:28:94:E2,-63,-72,22453,1476510070
54:60:09:2B:81:08,-69,-77,32770,1476510070
54:60:09:F4:21:4A,-77,-78,32769,1476510070
A4:77:33:F8:A2:00,-41,-57,32766,1476510070
E6:71:85:62:06:38,-60,-64,28140,1476510133
E6:71:85:62:06:70,-61,-65,28384,1476510133
AC:CF:85:28:94:E2,-64,-72,22516,1476510133
54:60:09:2B:81:08,-67,-77,32833,1476510133
54:60:09:F4:21:4A,-75,-76,32832,1476510133
A4:77:33:F8:A2:00,-42,-57,32829,1476510133
E6:71:85:62:06:38,-60,-64,28200,1476510193
E6:71:85:62:06:70,-61,-65,28444,1476510193
AC:CF:85:28:94:E2,-62,-71,22576,1476510193
54:60:09:2B:81:08,-68,-77,32893,1476510193
54:60:09:F4:21:4A,-78,-80,32892,1476510193
A4:77:33:F8:A2:00,-41,-57,32889,1476510193
E6:71:85:62:06:38,-59,-63,28260,1476510253
E6:71:85:62:06:70,-63,-67,28504,1476510253
AC:CF:85:28:94:E2,-63,-72,22636,1476510253
54:60:09:2B:81:08,-66,-75,32953,1476510253
54:60:09:F4:21:4A,-73,-74,32952,1476510253
A4:77:33:F8:A2:00,-41,-57,32949,1476510253
E6:71:85:62:06:38,-56,-60,28320,1476510313
E6:71:85:62:06:70,-64,-68,28564,1476510313
AC:CF:85:28:94:E2,-64,-72,22696,1476510313
54:60:09:2B:81:08,-69,-77,33013,1476510313
54:60:09:F4:21:4A,-78,-80,33012,1476510313
A4:77:33:F8:A2:00,-42,-57,33009,1476510313
E6:71:85:62:06:38,-57,-61,28380,1476510373
E6:71:85:62:06:70,-60,-64,28624,1476510373
AC:CF:85:28:94:E2,-63,-72,22756,1476510373
54:60:09:2B:81:08,-66,-76,33073,1476510373
54:60:09:F4:21:4A,-72,-72,33072,1476510373
A4:77:33:F8:A2:00,-41,-57,33069,1476510373
Client_MAC,Rssi0,Rssi1,Connection_Time,EpocTime
E6:71:85:62:06:38,-63,-67,71867,1476553859
E6:71:85:62:06:70,-62,-71,72111,1476553859
54:60:09:2B:81:08,-65,-70,39007,1476553859
54:60:09:F4:21:4A,-72,-68,36047,1476553859
A4:77:33:F8:A2:00,-41,-57,37166,1476553859
E6:71:85:62:06:38,-60,-64,71927,1476553919
E6:71:85:62:06:70,-63,-73,72171,1476553919
54:60:09:2B:81:08,-67,-72,39067,1476553919
54:60:09:F4:21:4A,-74,-72,36107,1476553919
A4:77:33:F8:A2:00,-41,-57,37226,1476553919
E6:71:85:62:06:38,-60,-64,71987,1476553979
E6:71:85:62:06:70,-65,-74,72231,1476553979
54:60:09:2B:81:08,-68,-72,39127,1476553979
54:60:09:F4:21:4A,-73,-71,36167,1476553979
A4:77:33:F8:A2:00,-41,-56,37286,1476553979
E6:71:85:62:06:38,-64,-68,72047,1476554039
E6:71:85:62:06:70,-61,-71,72291,1476554039
54:60:09:2B:81:08,-72,-74,39187,1476554039
54:60:09:F4:21:4A,-73,-70,36227,1476554039
A4:77:33:F8:A2:00,-42,-56,37346,1476554039
E6:71:85:62:06:38,-63,-67,72107,1476554099
E6:71:85:62:06:70,-65,-74,72351,1476554099
54:60:09:2B:81:08,-67,-71,39247,1476554099
54:60:09:F4:21:4A,-74,-70,36287,1476554099
A4:77:33:F8:A2:00,-41,-56,37406,1476554099
E6:71:85:62:06:38,-64,-68,72167,1476554159
E6:71:85:62:06:70,-64,-74,72411,1476554159
54:60:09:2B:81:08,-71,-74,39307,1476554159
54:60:09:F4:21:4A,-76,-79,36347,1476554159
A4:77:33:F8:A2:00,-41,-56,37466,1476554159
E6:71:85:62:06:38,-64,-68,72227,1476554220
E6:71:85:62:06:70,-64,-72,72471,1476554220
54:60:09:2B:81:08,-69,-73,39367,1476554220
54:60:09:F4:21:4A,-75,-73,36407,1476554220
A4:77:33:F8:A2:00,-42,-56,37526,1476554220
E6:71:85:62:06:38,-63,-67,72287,1476554279
E6:71:85:62:06:70,-66,-74,72531,1476554279
54:60:09:2B:81:08,-71,-74,39427,1476554279
54:60:09:F4:21:4A,-75,-75,36467,1476554279
A4:77:33:F8:A2:00,-42,-56,37586,1476554279
E6:71:85:62:06:38,-62,-66,72347,1476554339
E6:71:85:62:06:70,-67,-74,72591,1476554339
54:60:09:2B:81:08,-67,-71,39487,1476554339
54:60:09:F4:21:4A,-75,-75,36527,1476554339
A4:77:33:F8:A2:00,-41,-56,37646,1476554339
E6:71:85:62:06:38,-64,-68,72410,1476554403
E6:71:85:62:06:70,-62,-68,72654,1476554403
54:60:09:2B:81:08,-73,-78,39550,1476554403
54:60:09:F4:21:4A,-70,-73,36590,1476554403
A4:77:33:F8:A2:00,-42,-57,37709,1476554403
E6:71:85:62:06:38,-62,-66,72470,1476554463
E6:71:85:62:06:70,-65,-69,72714,1476554463
54:60:09:2B:81:08,-70,-74,39610,1476554463
54:60:09:F4:21:4A,-78,-79,36650,1476554463
A4:77:33:F8:A2:00,-40,-57,37769,1476554463
E6:71:85:62:06:38,-63,-66,72530,1476554523
E6:71:85:62:06:70,-60,-67,72774,1476554523
54:60:09:2B:81:08,-69,-74,39670,1476554523
54:60:09:F4:21:4A,-74,-73,36710,1476554523
A4:77:33:F8:A2:00,-41,-57,37829,1476554523
E6:71:85:62:06:38,-64,-67,72590,1476554583
E6:71:85:62:06:70,-59,-64,72834,1476554583
54:60:09:2B:81:08,-69,-74,39730,1476554583
54:60:09:F4:21:4A,-75,-74,36770,1476554583
A4:77:33:F8:A2:00,-41,-57,37889,1476554583
E6:71:85:62:06:38,-63,-67,72650,1476554643
E6:71:85:62:06:70,-60,-65,72894,1476554643
54:60:09:2B:81:08,-68,-74,39790,1476554643
54:60:09:F4:21:4A,-71,-73,36830,1476554643
A4:77:33:F8:A2:00,-40,-57,37949,1476554643
E6:71:85:62:06:38,-62,-66,72713,1476554706
E6:71:85:62:06:70,-60,-66,72957,1476554706
54:60:09:2B:81:08,-70,-74,39853,1476554706
54:60:09:F4:21:4A,-76,-74,36893,1476554706
A4:77:33:F8:A2:00,-41,-57,38012,1476554706
E6:71:85:62:06:38,-64,-67,72773,1476554766
E6:71:85:62:06:70,-63,-65,73017,1476554766
54:60:09:2B:81:08,-68,-71,39913,1476554766
54:60:09:F4:21:4A,-77,-78,36953,1476554766
A4:77:33:F8:A2:00,-41,-57,38072,1476554766
E6:71:85:62:06:38,-63,-67,72833,1476554826
E6:71:85:62:06:70,-60,-67,73077,1476554826
54:60:09:2B:81:08,-68,-73,39973,1476554826
54:60:09:F4:21:4A,-74,-72,37013,1476554826
A4:77:33:F8:A2:00,-40,-57,38132,1476554826
E6:71:85:62:06:38,-62,-66,72893,1476554886
E6:71:85:62:06:70,-56,-64,73137,1476554886
54:60:09:2B:81:08,-69,-74,40033,1476554886
